country_code,reference_date_1_january_31_december,life_expectancy_at_birth_females_years,variant
226,2027,63.643,Medium variant
226,2028,64.077,Medium variant
226,2029,64.516,Medium variant
226,2030,64.959,Medium variant
226,2031,65.404,Medium variant
226,2032,65.849,Medium variant
226,2033,66.293,Medium variant
226,2034,66.732,Medium variant
226,2035,67.165,Medium variant
226,2036,67.587,Medium variant
226,2037,67.999,Medium variant
226,2038,68.4,Medium variant
226,2039,68.79,Medium variant
226,2040,69.172,Medium variant
226,2041,69.548,Medium variant
226,2042,69.92,Medium variant
226,2043,70.292,Medium variant
226,2044,70.663,Medium variant
226,2045,71.034,Medium variant
226,2046,71.406,Medium variant
226,2047,71.777,Medium variant
226,2048,72.143,Medium variant
226,2049,72.502,Medium variant
226,2050,72.851,Medium variant
226,2051,73.186,Medium variant
226,2052,73.506,Medium variant
226,2053,73.81,Medium variant
226,2054,74.098,Medium variant
226,2055,74.372,Medium variant
226,2056,74.634,Medium variant
226,2057,74.887,Medium variant
226,2058,75.136,Medium variant
226,2059,75.382,Medium variant
226,2060,75.628,Medium variant
226,2061,75.875,Medium variant
226,2062,76.122,Medium variant
226,2063,76.37,Medium variant
226,2064,76.617,Medium variant
226,2065,76.865,Medium variant
226,2066,77.113,Medium variant
226,2067,77.361,Medium variant
226,2068,77.608,Medium variant
226,2069,77.852,Medium variant
226,2070,78.092,Medium variant
226,2071,78.327,Medium variant
226,2072,78.556,Medium variant
226,2073,78.779,Medium variant
226,2074,78.994,Medium variant
226,2075,79.202,Medium variant
226,2076,79.403,Medium variant
226,2077,79.598,Medium variant
226,2078,79.788,Medium variant
226,2079,79.974,Medium variant
226,2080,80.157,Medium variant
226,2081,80.338,Medium variant
226,2082,80.516,Medium variant
226,2083,80.692,Medium variant
226,2084,80.868,Medium variant
226,2085,81.042,Medium variant
226,2086,81.214,Medium variant
226,2087,81.385,Medium variant
226,2088,81.555,Medium variant
226,2089,81.722,Medium variant
226,2090,81.889,Medium variant
226,2091,82.055,Medium variant
226,2092,82.219,Medium variant
226,2093,82.384,Medium variant
226,2094,82.548,Medium variant
226,2095,82.712,Medium variant
226,2096,82.875,Medium variant
226,2097,83.038,Medium variant
226,2098,83.202,Medium variant
226,2099,83.365,Medium variant
231,1950,34.58,Estimates
231,1951,34.755,Estimates
231,1952,35.132,Estimates
231,1953,35.565,Estimates
231,1954,36.053,Estimates
231,1955,36.595,Estimates
231,1956,37.188,Estimates
231,1957,37.828,Estimates
231,1958,38.506,Estimates
231,1959,39.206,Estimates
231,1960,39.909,Estimates
231,1961,40.596,Estimates
231,1962,41.246,Estimates
231,1963,41.84,Estimates
231,1964,42.37,Estimates
231,1965,42.832,Estimates
231,1966,43.232,Estimates
231,1967,43.588,Estimates
231,1968,43.912,Estimates
231,1969,44.212,Estimates
231,1970,44.492,Estimates
231,1971,44.758,Estimates
231,1972,45.008,Estimates
231,1973,45.236,Estimates
231,1974,45.437,Estimates
231,1975,45.587,Estimates
231,1976,45.657,Estimates
231,1977,45.64,Estimates
231,1978,45.546,Estimates
231,1979,45.401,Estimates
231,1980,45.256,Estimates
231,1981,45.175,Estimates
231,1982,45.204,Estimates
231,1983,45.373,Estimates
231,1984,45.687,Estimates
231,1985,46.125,Estimates
231,1986,46.648,Estimates
231,1987,47.194,Estimates
231,1988,47.72,Estimates
231,1989,48.207,Estimates
231,1990,48.651,Estimates
231,1991,49.065,Estimates
231,1992,49.478,Estimates
231,1993,49.914,Estimates
231,1994,50.376,Estimates
231,1995,50.859,Estimates
231,1996,51.345,Estimates
231,1997,51.828,Estimates
231,1998,52.309,Estimates
231,1999,52.803,Estimates
231,2000,53.344,Estimates
231,2001,53.976,Estimates
231,2002,54.724,Estimates
231,2003,55.596,Estimates
231,2004,56.583,Estimates
231,2005,57.662,Estimates
231,2006,58.798,Estimates
231,2007,59.941,Estimates
231,2008,61.046,Estimates
231,2009,62.084,Estimates
231,2010,63.034,Estimates
231,2011,63.888,Estimates
231,2012,64.661,Estimates
231,2013,65.366,Estimates
231,2014,66.008,Estimates
231,2015,66.592,Estimates
231,2015,66.592,Medium variant
231,2016,67.124,Medium variant
231,2017,67.615,Medium variant
231,2018,68.075,Medium variant
231,2019,68.512,Medium variant
231,2020,68.932,Medium variant
231,2021,69.337,Medium variant
231,2022,69.728,Medium variant
231,2023,70.104,Medium variant
231,2024,70.47,Medium variant
231,2025,70.829,Medium variant
231,2026,71.184,Medium variant
231,2027,71.535,Medium variant
231,2028,71.883,Medium variant
231,2029,72.228,Medium variant
231,2030,72.569,Medium variant
231,2031,72.905,Medium variant
231,2032,73.234,Medium variant
231,2033,73.554,Medium variant
231,2034,73.862,Medium variant
231,2035,74.157,Medium variant
231,2036,74.437,Medium variant
231,2037,74.702,Medium variant
231,2038,74.952,Medium variant
231,2039,75.19,Medium variant
231,2040,75.416,Medium variant
231,2041,75.631,Medium variant
231,2042,75.84,Medium variant
231,2043,76.043,Medium variant
231,2044,76.243,Medium variant
231,2045,76.44,Medium variant
231,2046,76.635,Medium variant
231,2047,76.828,Medium variant
231,2048,77.018,Medium variant
231,2049,77.205,Medium variant
231,2050,77.39,Medium variant
231,2051,77.572,Medium variant
231,2052,77.753,Medium variant
231,2053,77.932,Medium variant
231,2054,78.108,Medium variant
231,2055,78.283,Medium variant
231,2056,78.457,Medium variant
231,2057,78.629,Medium variant
231,2058,78.8,Medium variant
231,2059,78.968,Medium variant
231,2060,79.134,Medium variant
231,2061,79.295,Medium variant
231,2062,79.453,Medium variant
231,2063,79.606,Medium variant
231,2064,79.754,Medium variant
231,2065,79.896,Medium variant
231,2066,80.034,Medium variant
231,2067,80.167,Medium variant
231,2068,80.296,Medium variant
231,2069,80.422,Medium variant
231,2070,80.545,Medium variant
231,2071,80.665,Medium variant
231,2072,80.784,Medium variant
231,2073,80.902,Medium variant
231,2074,81.018,Medium variant
231,2075,81.134,Medium variant
231,2076,81.249,Medium variant
231,2077,81.363,Medium variant
231,2078,81.477,Medium variant
231,2079,81.589,Medium variant
231,2080,81.702,Medium variant
231,2081,81.814,Medium variant
231,2082,81.926,Medium variant
231,2083,82.038,Medium variant
231,2084,82.15,Medium variant
231,2085,82.262,Medium variant
231,2086,82.373,Medium variant
231,2087,82.484,Medium variant
231,2088,82.594,Medium variant
231,2089,82.703,Medium variant
231,2090,82.812,Medium variant
231,2091,82.92,Medium variant
231,2092,83.027,Medium variant
231,2093,83.135,Medium variant
231,2094,83.242,Medium variant
231,2095,83.35,Medium variant
231,2096,83.458,Medium variant
231,2097,83.566,Medium variant
231,2098,83.674,Medium variant
231,2099,83.782,Medium variant
232,1950,37.558,Estimates
232,1951,37.637,Estimates
232,1952,37.799,Estimates
232,1953,37.969,Estimates
232,1954,38.147,Estimates
232,1955,38.334,Estimates
232,1956,38.53,Estimates
232,1957,38.736,Estimates
232,1958,38.955,Estimates
232,1959,39.19,Estimates
232,1960,39.446,Estimates
232,1961,39.725,Estimates
232,1962,40.032,Estimates
232,1963,40.365,Estimates
232,1964,40.723,Estimates
232,1965,41.101,Estimates
232,1966,41.494,Estimates
232,1967,41.894,Estimates
232,1968,42.291,Estimates
232,1969,42.677,Estimates
232,1970,43.043,Estimates
232,1971,43.381,Estimates
232,1972,43.691,Estimates
232,1973,43.974,Estimates
232,1974,44.23,Estimates
232,1975,44.456,Estimates
232,1976,44.651,Estimates
232,1977,44.823,Estimates
232,1978,44.984,Estimates
232,1979,45.15,Estimates
232,1980,45.339,Estimates
232,1981,45.569,Estimates
232,1982,45.854,Estimates
232,1983,46.202,Estimates
232,1984,46.623,Estimates
232,1985,47.119,Estimates
232,1986,47.689,Estimates
232,1987,48.321,Estimates
232,1988,49.002,Estimates
232,1989,49.723,Estimates
232,1990,50.485,Estimates
232,1991,51.287,Estimates
232,1992,52.127,Estimates
232,1993,52.992,Estimates
232,1994,53.868,Estimates
232,1995,54.731,Estimates
232,1996,55.558,Estimates
232,1997,56.336,Estimates
232,1998,57.056,Estimates
232,1999,57.714,Estimates
232,2000,58.313,Estimates
232,2001,58.86,Estimates
232,2002,59.378,Estimates
232,2003,59.884,Estimates
232,2004,60.389,Estimates
232,2005,60.906,Estimates
232,2006,61.445,Estimates
232,2007,62.004,Estimates
232,2008,62.578,Estimates
232,2009,63.163,Estimates
232,2010,63.749,Estimates
232,2011,64.322,Estimates
232,2012,64.872,Estimates
232,2013,65.388,Estimates
232,2014,65.867,Estimates
232,2015,66.31,Estimates
232,2015,66.31,Medium variant
232,2016,66.722,Medium variant
232,2017,67.112,Medium variant
232,2018,67.491,Medium variant
232,2019,67.863,Medium variant
232,2020,68.229,Medium variant
232,2021,68.591,Medium variant
232,2022,68.947,Medium variant
232,2023,69.294,Medium variant
232,2024,69.633,Medium variant
232,2025,69.962,Medium variant
232,2026,70.283,Medium variant
232,2027,70.592,Medium variant
232,2028,70.891,Medium variant
232,2029,71.18,Medium variant
232,2030,71.459,Medium variant
232,2031,71.728,Medium variant
232,2032,71.989,Medium variant
232,2033,72.243,Medium variant
232,2034,72.49,Medium variant
232,2035,72.732,Medium variant
232,2036,72.97,Medium variant
232,2037,73.204,Medium variant
232,2038,73.434,Medium variant
232,2039,73.66,Medium variant
232,2040,73.882,Medium variant
232,2041,74.098,Medium variant
232,2042,74.308,Medium variant
232,2043,74.511,Medium variant
232,2044,74.707,Medium variant
232,2045,74.897,Medium variant
232,2046,75.079,Medium variant
232,2047,75.256,Medium variant
232,2048,75.427,Medium variant
232,2049,75.595,Medium variant
232,2050,75.76,Medium variant
232,2051,75.924,Medium variant
232,2052,76.087,Medium variant
232,2053,76.249,Medium variant
232,2054,76.412,Medium variant
232,2055,76.573,Medium variant
232,2056,76.733,Medium variant
232,2057,76.89,Medium variant
232,2058,77.043,Medium variant
232,2059,77.193,Medium variant
232,2060,77.339,Medium variant
232,2061,77.483,Medium variant
232,2062,77.625,Medium variant
232,2063,77.765,Medium variant
232,2064,77.904,Medium variant
232,2065,78.042,Medium variant
232,2066,78.179,Medium variant
232,2067,78.313,Medium variant
232,2068,78.445,Medium variant
232,2069,78.575,Medium variant
232,2070,78.702,Medium variant
232,2071,78.826,Medium variant
232,2072,78.948,Medium variant
232,2073,79.069,Medium variant
232,2074,79.189,Medium variant
232,2075,79.309,Medium variant
232,2076,79.43,Medium variant
232,2077,79.553,Medium variant
232,2078,79.679,Medium variant
232,2079,79.806,Medium variant
232,2080,79.935,Medium variant
232,2081,80.065,Medium variant
232,2082,80.195,Medium variant
232,2083,80.323,Medium variant
232,2084,80.449,Medium variant
232,2085,80.571,Medium variant
232,2086,80.688,Medium variant
232,2087,80.8,Medium variant
232,2088,80.907,Medium variant
232,2089,81.011,Medium variant
232,2090,81.112,Medium variant
232,2091,81.213,Medium variant
232,2092,81.314,Medium variant
232,2093,81.417,Medium variant
232,2094,81.523,Medium variant
232,2095,81.633,Medium variant
232,2096,81.747,Medium variant
232,2097,81.865,Medium variant
232,2098,81.988,Medium variant
232,2099,82.115,Medium variant
233,1950,62.909,Estimates
233,1951,63.609,Estimates
233,1952,64.957,Estimates
233,1953,66.201,Estimates
233,1954,67.338,Estimates
233,1955,68.371,Estimates
233,1956,69.299,Estimates
233,1957,70.124,Estimates
233,1958,70.85,Estimates
233,1959,71.481,Estimates
233,1960,72.023,Estimates
233,1961,72.485,Estimates
233,1962,72.877,Estimates
233,1963,73.209,Estimates
233,1964,73.492,Estimates
233,1965,73.733,Estimates
233,1966,73.936,Estimates
233,1967,74.102,Estimates
233,1968,74.233,Estimates
233,1969,74.333,Estimates
233,1970,74.405,Estimates
233,1971,74.448,Estimates
233,1972,74.461,Estimates
233,1973,74.447,Estimates
233,1974,74.414,Estimates
233,1975,74.368,Estimates
233,1976,74.314,Estimates
233,1977,74.26,Estimates
233,1978,74.211,Estimates
233,1979,74.175,Estimates
233,1980,74.161,Estimates
233,1981,74.178,Estimates
233,1982,74.225,Estimates
233,1983,74.296,Estimates
233,1984,74.384,Estimates
233,1985,74.468,Estimates
233,1986,74.523,Estimates
233,1987,74.536,Estimates
233,1988,74.503,Estimates
233,1989,74.433,Estimates
233,1990,74.346,Estimates
233,1991,74.271,Estimates
233,1992,74.239,Estimates
233,1993,74.273,Estimates
233,1994,74.382,Estimates
233,1995,74.568,Estimates
233,1996,74.823,Estimates
233,1997,75.124,Estimates
233,1998,75.45,Estimates
233,1999,75.794,Estimates
233,2000,76.147,Estimates
233,2001,76.507,Estimates
233,2002,76.876,Estimates
233,2003,77.255,Estimates
233,2004,77.641,Estimates
233,2005,78.037,Estimates
233,2006,78.447,Estimates
233,2007,78.872,Estimates
233,2008,79.305,Estimates
233,2009,79.737,Estimates
233,2010,80.148,Estimates
233,2011,80.519,Estimates
233,2012,80.836,Estimates
233,2013,81.093,Estimates
233,2014,81.288,Estimates
233,2015,81.429,Estimates
233,2015,81.429,Medium variant
233,2016,81.528,Medium variant
233,2017,81.605,Medium variant
233,2018,81.679,Medium variant
233,2019,81.757,Medium variant
233,2020,81.847,Medium variant
233,2021,81.95,Medium variant
233,2022,82.059,Medium variant
233,2023,82.17,Medium variant
233,2024,82.283,Medium variant
233,2025,82.397,Medium variant
233,2026,82.509,Medium variant
233,2027,82.62,Medium variant
233,2028,82.729,Medium variant
233,2029,82.835,Medium variant
233,2030,82.939,Medium variant
233,2031,83.041,Medium variant
233,2032,83.143,Medium variant
233,2033,83.245,Medium variant
233,2034,83.347,Medium variant
233,2035,83.45,Medium variant
233,2036,83.554,Medium variant
233,2037,83.657,Medium variant
233,2038,83.76,Medium variant
233,2039,83.862,Medium variant
233,2040,83.964,Medium variant
233,2041,84.067,Medium variant
233,2042,84.171,Medium variant
233,2043,84.275,Medium variant
233,2044,84.38,Medium variant
233,2045,84.486,Medium variant
233,2046,84.591,Medium variant
233,2047,84.695,Medium variant
233,2048,84.799,Medium variant
233,2049,84.901,Medium variant
233,2050,85.001,Medium variant
233,2051,85.102,Medium variant
233,2052,85.202,Medium variant
233,2053,85.302,Medium variant
233,2054,85.403,Medium variant
233,2055,85.504,Medium variant
233,2056,85.606,Medium variant
233,2057,85.708,Medium variant
233,2058,85.809,Medium variant
233,2059,85.911,Medium variant
233,2060,86.013,Medium variant
233,2061,86.116,Medium variant
233,2062,86.22,Medium variant
233,2063,86.326,Medium variant
233,2064,86.433,Medium variant
233,2065,86.541,Medium variant
233,2066,86.647,Medium variant
233,2067,86.753,Medium variant
233,2068,86.857,Medium variant
233,2069,86.959,Medium variant
233,2070,87.06,Medium variant
233,2071,87.161,Medium variant
233,2072,87.263,Medium variant
233,2073,87.367,Medium variant
233,2074,87.472,Medium variant
233,2075,87.579,Medium variant
233,2076,87.686,Medium variant
233,2077,87.794,Medium variant
233,2078,87.901,Medium variant
233,2079,88.007,Medium variant
233,2080,88.112,Medium variant
233,2081,88.216,Medium variant
233,2082,88.318,Medium variant
233,2083,88.421,Medium variant
233,2084,88.522,Medium variant
233,2085,88.624,Medium variant
233,2086,88.726,Medium variant
233,2087,88.829,Medium variant
233,2088,88.932,Medium variant
233,2089,89.037,Medium variant
233,2090,89.142,Medium variant
233,2091,89.248,Medium variant
233,2092,89.355,Medium variant
233,2093,89.463,Medium variant
233,2094,89.572,Medium variant
233,2095,89.682,Medium variant
233,2096,89.792,Medium variant
233,2097,89.904,Medium variant
233,2098,90.015,Medium variant
233,2099,90.128,Medium variant
242,1950,53.697,Estimates
242,1951,53.948,Estimates
242,1952,54.445,Estimates
242,1953,54.931,Estimates
242,1954,55.407,Estimates
242,1955,55.872,Estimates
242,1956,56.326,Estimates
242,1957,56.769,Estimates
242,1958,57.202,Estimates
242,1959,57.625,Estimates
242,1960,58.038,Estimates
242,1961,58.441,Estimates
242,1962,58.835,Estimates
242,1963,59.22,Estimates
242,1964,59.598,Estimates
242,1965,59.967,Estimates
242,1966,60.329,Estimates
242,1967,60.684,Estimates
242,1968,61.031,Estimates
242,1969,61.371,Estimates
242,1970,61.702,Estimates
242,1971,62.021,Estimates
242,1972,62.33,Estimates
242,1973,62.628,Estimates
242,1974,62.918,Estimates
242,1975,63.205,Estimates
242,1976,63.493,Estimates
242,1977,63.785,Estimates
242,1978,64.084,Estimates
242,1979,64.391,Estimates
242,1980,64.704,Estimates
242,1981,65.02,Estimates
242,1982,65.335,Estimates
242,1983,65.645,Estimates
242,1984,65.948,Estimates
242,1985,66.244,Estimates
242,1986,66.532,Estimates
242,1987,66.814,Estimates
242,1988,67.092,Estimates
242,1989,67.366,Estimates
242,1990,67.635,Estimates
242,1991,67.901,Estimates
242,1992,68.164,Estimates
242,1993,68.423,Estimates
242,1994,68.679,Estimates
242,1995,68.932,Estimates
242,1996,69.182,Estimates
242,1997,69.429,Estimates
242,1998,69.673,Estimates
242,1999,69.914,Estimates
242,2000,70.153,Estimates
242,2001,70.392,Estimates
242,2002,70.63,Estimates
242,2003,70.867,Estimates
242,2004,71.103,Estimates
242,2005,71.336,Estimates
242,2006,71.564,Estimates
242,2007,71.787,Estimates
242,2008,72.003,Estimates
242,2009,72.212,Estimates
242,2010,72.414,Estimates
242,2011,72.61,Estimates
242,2012,72.8,Estimates
242,2013,72.987,Estimates
242,2014,73.171,Estimates
242,2015,73.353,Estimates
242,2015,73.353,Medium variant
242,2016,73.535,Medium variant
242,2017,73.715,Medium variant
242,2018,73.895,Medium variant
242,2019,74.074,Medium variant
242,2020,74.251,Medium variant
242,2021,74.428,Medium variant
242,2022,74.602,Medium variant
242,2023,74.774,Medium variant
242,2024,74.944,Medium variant
242,2025,75.111,Medium variant
242,2026,75.277,Medium variant
242,2027,75.441,Medium variant
242,2028,75.605,Medium variant
242,2029,75.768,Medium variant
242,2030,75.93,Medium variant
242,2031,76.091,Medium variant
242,2032,76.251,Medium variant
